"match_id","team1","team2","start_date","venue","city","toss_winner","toss_decision","winner","innings_1_total","innings_2_total","daily_temperature_2m_mean","daily_relative_humidity_2m_mean","daily_rain_sum","daily_cloud_cover_mean","daily_sunset","innings_1_over_2_score","innings_1_over_4_score","innings_1_over_6_score","innings_1_over_8_score","innings_1_over_10_score","innings_1_over_12_score","innings_1_over_14_score","innings_1_over_16_score","innings_1_over_18_score","innings_1_over_20_score","innings_2_over_2_score","innings_2_over_4_score","innings_2_over_6_score","innings_2_over_8_score","innings_2_over_10_score","innings_2_over_12_score","innings_2_over_14_score","innings_2_over_16_score","innings_2_over_18_score","innings_2_over_20_score","innings_1_over_2_wickets","innings_1_over_4_wickets","innings_1_over_6_wickets","innings_1_over_8_wickets","innings_1_over_10_wickets","innings_1_over_12_wickets","innings_1_over_14_wickets","innings_1_over_16_wickets","innings_1_over_18_wickets","innings_1_over_20_wickets","innings_2_over_2_wickets","innings_2_over_4_wickets","innings_2_over_6_wickets","innings_2_over_8_wickets","innings_2_over_10_wickets","innings_2_over_12_wickets","innings_2_over_14_wickets","innings_2_over_16_wickets","innings_2_over_18_wickets","innings_2_over_20_wickets","team_1_win"
"361530","Ireland","Kenya",2008-08-04,"Civil Service Cricket Club, Stormont","Belfast","Ireland","field","Ireland",67,72,15.4,82,0.3,79,"2008-08-04T20:18",12,15,22,35,48,52,57,64,67,NA,2,4,13,22,35,42,49,49,62,72,2,3,3,4,5,7,9,9,10,NA,0,2,2,2,2,3,5,6,6,6,TRUE
"361656","Pakistan","Sri Lanka",2008-10-11,"Maple Leaf North-West Ground","King City","Pakistan","field","Pakistan",137,141,12.3,40,0,0,"2008-10-11T17:33",9,27,52,63,74,87,98,119,129,137,10,16,31,51,62,71,83,92,116,141,1,1,1,2,2,3,3,4,6,9,0,2,2,2,4,5,5,7,7,7,TRUE
"361660","Pakistan","Sri Lanka",2008-10-13,"Maple Leaf North-West Ground","King City","Sri Lanka","field","Sri Lanka",132,133,16.2,29,0,0,"2008-10-13T17:30",11,29,35,49,64,81,96,102,112,132,15,37,63,69,74,83,94,115,128,NA,1,1,2,3,3,3,4,5,6,7,0,0,0,1,2,3,4,4,5,NA,FALSE
"350347","South Africa","Bangladesh",2008-11-05,"New Wanderers Stadium","Johannesburg","Bangladesh","field","South Africa",118,109,17.4,75,7.3,55,"2008-11-05T18:27",7,43,62,72,89,108,118,NA,NA,NA,15,45,63,74,88,100,109,NA,NA,NA,0,0,2,3,3,4,7,NA,NA,NA,0,1,2,5,5,6,8,NA,NA,NA,TRUE
"366707","New Zealand","West Indies",2008-12-26,"Eden Park, Auckland","Auckland","New Zealand","bat",NA,155,155,17.8,68,0,23,"2008-12-26T20:41",10,29,47,58,73,94,104,114,138,155,19,47,55,68,85,91,114,128,140,155,0,1,2,2,3,3,3,5,5,7,0,1,1,1,2,2,3,5,6,8,NA
"366708","New Zealand","West Indies",2008-12-28,"Seddon Park","Hamilton","New Zealand","bat","New Zealand",191,155,18.4,76,0,92,"2008-12-28T20:42",16,36,56,82,106,131,146,160,167,191,5,23,49,66,81,87,98,121,147,155,0,0,0,0,0,1,3,4,6,9,1,1,1,3,3,4,5,5,5,7,TRUE
"351694","Australia","South Africa",2009-01-11,"Melbourne Cricket Ground",NA,"Australia","bat","Australia",182,130,NA,NA,NA,NA,NA,19,42,69,86,101,119,140,154,170,182,7,26,44,62,73,86,114,126,130,NA,0,1,1,1,2,2,4,6,7,9,2,3,3,3,4,5,5,8,10,NA,TRUE
"351695","Australia","South Africa",2009-01-13,"Brisbane Cricket Ground, Woolloongabba","Brisbane","South Africa","bat","Australia",157,161,23.5,69,0.4,75,"2009-01-13T18:47",7,25,36,47,59,70,93,114,136,157,9,21,29,39,56,84,100,122,149,NA,0,0,1,3,3,3,4,4,5,5,0,0,1,2,2,2,4,4,4,NA,TRUE
"386535","Sri Lanka","India",2009-02-10,"R Premadasa Stadium","Colombo","Sri Lanka","bat","India",171,174,25.9,64,0,65,"2009-02-10T18:20",11,38,59,66,79,89,113,135,160,171,20,38,57,81,99,105,110,132,154,174,0,0,1,1,1,2,3,3,4,4,2,2,2,2,4,4,5,7,7,7,FALSE
"351696","Australia","New Zealand",2009-02-15,"Sydney Cricket Ground",NA,"Australia","bat","Australia",150,149,NA,NA,NA,NA,NA,14,34,47,58,67,82,94,114,132,150,11,16,43,55,66,80,94,106,131,149,0,1,2,3,3,3,3,4,5,7,1,2,2,2,2,3,3,3,3,5,TRUE
"386494","New Zealand","India",2009-02-25,"AMI Stadium","Christchurch","New Zealand","field","New Zealand",162,166,13,71,0,83,"2009-02-25T20:22",25,40,56,62,83,92,102,117,133,162,4,24,54,60,74,101,107,135,151,NA,1,2,3,5,6,6,7,7,7,8,1,1,1,2,2,2,3,3,3,NA,TRUE
"366622","New Zealand","India",2009-02-27,"Westpac Stadium","Wellington","New Zealand","field","New Zealand",149,150,17.1,85,0,100,"2009-02-27T20:08",14,29,47,59,64,86,95,109,126,149,15,45,60,67,71,87,99,115,127,150,0,1,2,3,3,3,5,5,6,6,0,0,1,1,2,2,2,2,4,5,TRUE
"352674","West Indies","England",2009-03-15,"Queen's Park Oval, Port of Spain","Trinidad","West Indies","field","West Indies",121,123,24.4,76,1.6,44,"2009-03-15T18:15",18,28,47,62,73,92,97,112,117,121,16,38,51,57,70,83,93,110,123,NA,0,1,1,2,3,4,5,6,8,10,1,1,2,2,2,2,2,3,4,NA,TRUE
"350475","South Africa","Australia",2009-03-27,"New Wanderers Stadium","Johannesburg","South Africa","field","South Africa",166,168,17.9,65,0,15,"2009-03-27T18:11",5,17,40,59,71,78,91,116,142,166,24,36,48,57,69,83,97,120,146,168,1,2,2,2,5,5,5,6,6,7,0,1,2,2,3,4,5,5,6,6,TRUE
"350476","South Africa","Australia",2009-03-29,"SuperSport Park","Centurion","Australia","field","South Africa",156,139,20.1,47,0,0,"2009-03-29T18:08",14,24,36,54,70,81,92,119,134,156,12,29,42,56,63,72,90,106,119,139,0,2,2,2,2,3,3,4,5,5,0,0,2,2,2,4,4,6,6,8,TRUE
"392615","Australia","Pakistan",2009-05-07,"Dubai International Cricket Stadium",NA,"Pakistan","field","Pakistan",108,109,NA,NA,NA,NA,NA,14,42,53,61,71,82,93,97,105,108,16,23,37,44,57,69,92,108,NA,NA,0,0,1,3,4,5,6,8,8,10,0,2,2,2,2,2,2,2,NA,NA,FALSE
"355991","England","Netherlands",2009-06-05,"Lord's","London","Netherlands","field","Netherlands",162,163,10.9,84,7.1,96,"2009-06-05T20:12",17,29,51,67,89,106,116,128,149,162,10,28,52,66,91,105,122,133,146,163,0,0,0,0,0,1,2,3,4,5,1,2,2,2,3,3,4,5,6,6,FALSE
"355992","New Zealand","Scotland",2009-06-06,"Kennington Oval","London","New Zealand","field","New Zealand",89,90,12,74,0.8,99,"2009-06-06T20:12",30,48,81,NA,NA,NA,NA,NA,NA,NA,31,64,90,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,3,NA,NA,NA,NA,NA,NA,NA,TRUE
"355994","Bangladesh","India",2009-06-06,"Trent Bridge","Nottingham","India","bat","India",180,155,10.6,75,14.5,100,"2009-06-06T20:25",16,33,54,62,76,93,110,121,157,180,20,38,55,74,82,91,102,119,130,155,0,0,0,1,1,1,1,2,3,5,0,1,2,2,4,4,5,6,7,8,FALSE
"355993","Australia","West Indies",2009-06-06,"Kennington Oval","London","Australia","bat","West Indies",169,172,12,74,0.8,99,"2009-06-06T20:12",6,22,35,50,63,83,100,120,144,169,22,44,83,101,121,135,153,172,NA,NA,2,3,3,3,3,4,4,5,6,7,0,0,0,0,0,1,1,3,NA,NA,FALSE
"355995","Scotland","South Africa",2009-06-07,"Kennington Oval","London","Scotland","field","South Africa",211,81,12.5,72,8.9,71,"2009-06-07T20:13",7,27,55,72,88,105,121,146,178,211,11,15,32,41,50,57,79,81,NA,NA,0,0,0,0,2,2,2,3,4,5,2,4,4,5,6,6,6,10,NA,NA,FALSE
"355996","England","Pakistan",2009-06-07,"Kennington Oval","London","Pakistan","field","England",185,137,12.5,72,8.9,71,"2009-06-07T20:13",10,32,63,82,90,113,136,152,162,185,13,29,41,53,63,83,93,108,125,137,1,1,2,2,2,2,3,3,5,5,0,1,3,3,3,3,4,5,6,7,TRUE
"355997","Bangladesh","Ireland",2009-06-08,"Trent Bridge","Nottingham","Ireland","field","Ireland",137,138,11.6,73,0,87,"2009-06-08T20:27",20,27,42,56,65,69,83,93,109,137,4,18,47,55,65,75,89,105,132,NA,1,1,2,3,4,5,5,6,7,8,0,1,1,1,2,3,3,4,4,NA,FALSE
"355998","Australia","Sri Lanka",2009-06-08,"Trent Bridge","Nottingham","Sri Lanka","field","Sri Lanka",159,160,11.6,73,0,87,"2009-06-08T20:27",8,32,48,61,70,77,87,115,129,159,19,37,62,75,86,95,106,127,146,160,1,1,2,3,3,4,5,6,6,9,0,1,1,1,2,2,3,3,4,4,FALSE
"355999","Netherlands","Pakistan",2009-06-09,"Lord's","London","Pakistan","bat","Pakistan",175,93,12.6,82,5.5,91,"2009-06-09T20:15",17,34,50,67,81,94,110,130,156,175,13,25,37,44,53,62,76,87,93,NA,0,0,1,1,2,2,3,3,4,5,1,1,1,2,4,6,8,8,10,NA,FALSE
"356000","New Zealand","South Africa",2009-06-09,"Lord's","London","New Zealand","field","South Africa",128,127,12.6,82,5.5,91,"2009-06-09T20:15",10,28,47,50,61,64,77,94,112,128,19,28,35,44,57,71,81,89,102,127,0,0,0,1,1,3,4,5,6,7,0,2,2,2,2,2,2,3,4,5,FALSE
"356001","India","Ireland",2009-06-10,"Trent Bridge","Nottingham","India","field","India",112,113,12.4,85,2.3,89,"2009-06-10T20:28",4,17,28,34,48,61,69,88,112,NA,13,24,45,56,75,85,101,113,NA,NA,1,3,3,4,5,5,5,7,8,NA,0,0,0,0,0,1,2,2,NA,NA,TRUE
"356003","Ireland","New Zealand",2009-06-11,"Trent Bridge","Nottingham","Ireland","field","New Zealand",198,115,12.1,72,0.5,32,"2009-06-11T20:29",32,43,52,70,94,111,128,154,176,198,9,22,42,58,66,86,103,112,NA,NA,0,0,1,1,2,2,2,3,5,5,1,2,2,3,4,5,6,9,NA,NA,FALSE
"356004","England","South Africa",2009-06-11,"Trent Bridge","Nottingham","England","bat","South Africa",111,114,12.1,72,0.5,32,"2009-06-11T20:29",5,16,25,34,47,73,83,93,101,111,4,18,28,35,50,65,83,99,109,NA,2,2,3,3,3,3,6,8,8,10,0,1,1,1,1,1,1,2,3,NA,FALSE
"356006","India","West Indies",2009-06-12,"Lord's","London","India","bat","West Indies",153,156,13.6,70,0,75,"2009-06-12T20:17",14,28,40,47,54,66,81,109,131,153,12,24,32,44,61,80,98,115,146,NA,1,2,3,3,3,3,4,4,5,7,1,1,1,2,2,2,2,3,3,NA,FALSE
"356008","New Zealand","Pakistan",2009-06-13,"Kennington Oval","London","New Zealand","bat","Pakistan",99,100,16.4,76,0,81,"2009-06-13T20:18",17,33,37,43,56,72,80,88,95,NA,13,30,54,61,73,85,100,NA,NA,NA,1,1,3,3,4,4,6,7,9,NA,0,0,1,2,4,4,4,NA,NA,NA,FALSE
"356007","South Africa","West Indies",2009-06-13,"Kennington Oval","London","West Indies","field","South Africa",183,163,16.4,76,0,81,"2009-06-13T20:18",10,32,54,70,86,106,127,151,166,183,5,16,45,66,82,95,118,133,148,163,0,0,1,1,1,2,2,3,6,7,1,2,2,2,3,4,4,5,8,9,TRUE
"356010","England","India",2009-06-14,"Lord's","London","India","field","England",153,150,16.6,70,0,79,"2009-06-14T20:18",4,21,40,56,71,82,96,113,131,153,12,26,36,49,59,74,87,104,126,150,1,1,1,1,1,2,3,3,4,7,1,2,2,2,2,3,5,5,5,5,TRUE
"356009","Ireland","Sri Lanka",2009-06-14,"Lord's","London","Sri Lanka","bat","Sri Lanka",144,135,16.6,70,0,79,"2009-06-14T20:18",7,14,28,42,67,83,97,111,128,144,11,29,37,49,60,72,88,94,109,135,1,2,2,2,2,3,4,4,6,9,0,0,0,0,1,1,2,4,6,7,FALSE
"356012","Ireland","Pakistan",2009-06-15,"Kennington Oval","London","Pakistan","bat","Pakistan",159,120,16,78,10,77,"2009-06-15T20:19",13,34,38,63,79,96,109,129,142,159,13,23,37,47,66,81,88,98,110,120,0,0,1,1,2,2,3,3,5,5,0,1,1,2,2,2,3,4,7,9,FALSE
"356011","England","West Indies",2009-06-15,"Kennington Oval","London","England","bat","West Indies",161,82,16,78,10,77,"2009-06-15T20:19",17,28,49,68,83,98,112,122,138,161,16,32,51,77,NA,NA,NA,NA,NA,NA,1,1,1,2,2,3,3,4,5,6,2,3,5,5,NA,NA,NA,NA,NA,NA,FALSE
"356013","New Zealand","Sri Lanka",2009-06-16,"Trent Bridge","Nottingham","Sri Lanka","bat","Sri Lanka",158,110,15.1,75,0.4,54,"2009-06-16T20:32",15,27,51,66,80,88,105,124,139,158,26,38,46,64,77,86,96,102,NA,NA,1,2,2,2,2,3,3,3,4,5,0,1,2,2,4,4,6,9,NA,NA,FALSE
"356014","India","South Africa",2009-06-16,"Trent Bridge","Nottingham","South Africa","bat","South Africa",130,118,15.1,75,0.4,54,"2009-06-16T20:32",17,38,47,57,65,75,92,99,113,130,17,27,47,52,58,64,70,90,106,118,1,1,1,1,2,2,2,3,4,5,0,0,0,1,3,3,5,5,6,8,FALSE
"356015","Pakistan","South Africa",2009-06-18,"Trent Bridge","Nottingham","Pakistan","bat","Pakistan",149,142,13.5,70,0,58,"2009-06-18T20:33",22,32,47,56,68,95,109,126,137,149,15,30,40,49,61,69,83,105,121,142,1,2,2,2,2,2,3,4,4,4,0,0,1,2,3,3,3,3,4,5,TRUE
"356016","Sri Lanka","West Indies",2009-06-19,"Kennington Oval","London","West Indies","field","Sri Lanka",158,101,14.3,65,0,44,"2009-06-19T20:21",6,23,44,50,72,77,91,108,132,158,2,20,29,43,54,71,77,97,101,NA,0,0,0,0,0,3,3,3,4,5,3,3,3,3,4,5,6,8,10,NA,TRUE
"356017","Pakistan","Sri Lanka",2009-06-21,"Lord's","London","Sri Lanka","bat","Pakistan",138,139,14.5,72,0,77,"2009-06-21T20:21",8,26,34,44,54,67,74,88,113,138,11,26,39,51,65,75,97,106,132,NA,2,3,4,4,4,5,6,6,6,6,0,0,0,1,2,2,2,2,2,NA,TRUE
"401076","West Indies","Bangladesh",2009-08-02,"Warner Park, Basseterre","St Kitts","Bangladesh","bat","West Indies",118,119,27,81,1.7,24,"2009-08-02T18:43",12,25,43,51,62,71,80,92,102,118,15,32,46,64,77,83,95,114,NA,NA,2,3,4,4,6,7,7,8,8,9,1,1,2,2,3,3,3,5,NA,NA,TRUE
"403375","Sri Lanka","Pakistan",2009-08-12,"R Premadasa Stadium","Colombo","Pakistan","bat","Pakistan",172,120,27,86,3.4,96,"2009-08-12T18:26",19,35,49,60,76,96,120,139,151,172,17,39,55,68,80,89,102,115,120,NA,1,2,2,3,3,3,3,4,5,5,0,1,2,2,3,3,4,7,9,NA,FALSE
"350050","England","Australia",2009-08-30,"Old Trafford","Manchester","England","field",NA,145,4,14.5,88,4.9,87,"2009-08-30T19:03",12,30,43,54,60,73,85,105,131,145,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,3,3,3,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403385","Sri Lanka","New Zealand",2009-09-02,"R Premadasa Stadium","Colombo","New Zealand","bat","New Zealand",141,138,25.4,89,16.4,88,"2009-09-02T18:17",14,25,38,48,63,85,94,112,126,141,24,43,64,75,85,92,107,115,129,138,0,1,2,2,2,3,3,3,5,8,1,1,2,4,5,5,5,6,7,9,FALSE
"403386","Sri Lanka","New Zealand",2009-09-04,"R Premadasa Stadium","Colombo","New Zealand","bat","New Zealand",170,148,25.9,89,15.4,87,"2009-09-04T18:16",13,40,49,65,83,106,118,131,154,170,3,16,37,55,76,88,101,119,131,148,0,0,0,0,0,1,2,3,3,4,2,3,3,3,3,5,5,5,6,8,FALSE
"426723","New Zealand","Pakistan",2009-11-12,"Dubai International Cricket Stadium",NA,"New Zealand","field","Pakistan",161,112,NA,NA,NA,NA,NA,3,20,35,56,79,94,111,124,136,161,29,34,40,49,67,72,83,95,106,NA,0,0,1,2,2,3,4,5,6,8,1,2,3,4,4,5,5,6,8,NA,FALSE
"426724","New Zealand","Pakistan",2009-11-13,"Dubai International Cricket Stadium",NA,"Pakistan","bat","Pakistan",153,146,NA,NA,NA,NA,NA,9,33,48,60,73,96,109,122,133,153,10,25,34,46,62,77,94,109,131,146,0,0,1,2,2,2,3,5,5,5,0,1,1,1,2,3,3,3,3,5,FALSE
"387563","South Africa","England",2009-11-13,"New Wanderers Stadium","Johannesburg","South Africa","field","England",202,127,19.7,74,6.5,55,"2009-11-13T18:33",9,27,56,66,87,111,140,159,168,202,13,34,67,91,107,121,NA,NA,NA,NA,1,2,2,3,3,3,3,3,5,6,0,0,0,0,2,3,NA,NA,NA,NA,FALSE
"387564","South Africa","England",2009-11-15,"SuperSport Park","Centurion","South Africa","bat","South Africa",241,157,22.1,63,0.4,23,"2009-11-15T18:33",8,35,69,107,131,157,179,204,219,241,13,21,43,50,68,90,106,127,146,157,0,0,0,0,0,0,1,3,5,6,0,1,1,1,2,2,2,3,6,8,TRUE
"430884","India","Sri Lanka",2009-12-09,"Vidarbha Cricket Association Stadium, Jamtha","Nagpur","India","field","Sri Lanka",215,186,22.9,62,0,15,"2009-12-09T17:32",10,17,43,60,89,110,134,152,177,215,20,42,77,91,101,116,129,152,168,186,0,0,0,1,1,1,3,3,3,5,0,1,1,1,3,6,7,7,8,9,FALSE
"430885","India","Sri Lanka",2009-12-12,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Sri Lanka","bat","India",206,211,15.4,71,0,90,"2009-12-12T17:22",18,43,73,92,107,132,152,167,178,206,16,38,58,82,104,121,151,182,195,211,1,1,1,2,2,3,4,5,7,7,0,0,1,1,1,2,2,2,3,4,TRUE
"423782","New Zealand","Bangladesh",2010-02-03,"Seddon Park","Hamilton","Bangladesh","bat","New Zealand",78,79,20.2,79,0,98,"2010-02-03T20:30",17,21,39,43,52,56,64,71,78,NA,15,32,49,71,NA,NA,NA,NA,NA,NA,0,1,2,5,5,5,7,8,10,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,TRUE
"406207","Australia","Pakistan",2010-02-05,"Melbourne Cricket Ground",NA,"Australia","bat","Australia",127,125,NA,NA,NA,NA,NA,16,31,50,65,74,82,99,105,125,NA,5,24,44,57,62,81,98,106,116,125,1,1,1,2,3,6,6,7,9,NA,1,2,3,3,4,4,4,6,7,9,TRUE
"439497","Canada","Netherlands",2010-02-09,"Dubai International Cricket Stadium",NA,"Canada","bat","Netherlands",142,146,NA,NA,NA,NA,NA,11,32,53,65,73,89,108,119,126,142,24,37,57,68,86,97,109,119,134,146,1,1,1,2,3,3,3,4,6,7,0,0,1,1,2,2,3,3,3,4,FALSE
"439499","Canada","Kenya",2010-02-10,"Dubai International Cricket Stadium",NA,"Kenya","field","Kenya",138,141,NA,NA,NA,NA,NA,10,23,37,49,62,84,94,105,122,138,27,49,76,91,105,124,132,NA,NA,NA,1,1,2,3,3,3,3,4,5,9,0,0,0,0,0,0,1,NA,NA,NA,FALSE
"439505","Ireland","Scotland",2010-02-11,"Dubai International Cricket Stadium",NA,"Ireland","bat","Ireland",136,99,NA,NA,NA,NA,NA,22,32,51,62,68,80,96,109,116,136,6,15,29,40,57,72,78,94,99,NA,0,1,1,3,4,4,4,5,7,7,4,5,5,5,5,5,6,6,9,NA,TRUE
"439510","Ireland","Netherlands",2010-02-13,"Dubai International Cricket Stadium",NA,"Ireland","bat","Ireland",151,86,NA,NA,NA,NA,NA,11,23,37,57,65,90,98,118,130,151,4,21,36,42,54,65,79,86,NA,NA,1,1,1,1,3,3,5,5,6,6,2,2,2,4,5,6,7,10,NA,NA,TRUE
"440945","England","Pakistan",2010-02-19,"Dubai International Cricket Stadium",NA,"Pakistan","bat","England",129,130,NA,NA,NA,NA,NA,6,9,25,38,48,64,85,99,111,129,9,15,25,43,50,68,92,109,116,NA,0,1,2,3,4,4,4,5,6,8,1,2,3,3,3,3,3,3,3,NA,TRUE
"440946","England","Pakistan",2010-02-20,"Dubai International Cricket Stadium",NA,"Pakistan","field","Pakistan",148,149,NA,NA,NA,NA,NA,8,18,39,44,65,82,92,110,124,148,12,27,39,53,62,73,92,118,132,NA,0,1,1,1,1,1,1,1,3,6,2,2,2,3,3,4,5,5,6,NA,FALSE
"406197","Australia","West Indies",2010-02-21,"Bellerive Oval","Hobart","Australia","bat","Australia",179,141,22.1,46,0,68,"2010-02-21T20:08",6,31,58,84,97,106,116,131,151,179,14,26,40,46,55,70,86,110,126,141,0,0,0,1,3,3,4,6,6,8,2,4,4,5,6,6,6,6,8,8,TRUE
"406198","Australia","West Indies",2010-02-23,"Sydney Cricket Ground",NA,"West Indies","bat","Australia",138,142,NA,NA,NA,NA,NA,14,27,35,50,59,77,86,93,111,138,38,55,83,103,128,142,NA,NA,NA,NA,0,2,2,3,4,5,6,6,7,7,0,0,0,1,1,2,NA,NA,NA,NA,TRUE
"423787","New Zealand","Australia",2010-02-26,"Westpac Stadium","Wellington","New Zealand","bat","Australia",118,119,16.1,73,0.4,57,"2010-02-26T20:10",7,13,29,37,49,58,81,104,111,118,28,39,47,62,77,95,106,119,NA,NA,1,1,2,3,3,4,4,5,7,10,0,2,3,3,3,3,3,4,NA,NA,FALSE
"423788","New Zealand","Australia",2010-02-28,"AMI Stadium","Christchurch","New Zealand","bat",NA,214,214,17.6,61,0,20,"2010-02-28T20:18",24,42,62,68,73,95,125,159,181,214,23,38,53,74,90,110,133,166,185,214,1,1,1,2,3,4,4,5,6,6,0,1,1,1,1,2,3,3,3,4,NA
"439139","West Indies","Zimbabwe",2010-02-28,"Queen's Park Oval, Port of Spain","Trinidad","Zimbabwe","bat","Zimbabwe",105,79,27,71,0,63,"2010-02-28T18:15",0,8,13,21,30,37,51,67,76,105,4,17,21,30,37,40,46,62,66,79,1,3,4,4,4,4,5,5,6,10,0,0,1,2,4,5,5,6,7,7,FALSE
"412677","West Indies","Ireland",2010-04-30,"Providence Stadium","Guyana","West Indies","bat","West Indies",138,68,26.3,86,5.6,76,"2010-04-30T18:00",9,29,43,52,69,78,90,93,125,138,11,18,31,39,47,55,62,67,NA,NA,0,1,2,2,2,4,5,6,6,9,3,4,4,4,5,5,8,9,NA,NA,TRUE
"412678","New Zealand","Sri Lanka",2010-04-30,"Providence Stadium","Guyana","Sri Lanka","bat","New Zealand",135,139,26.3,86,5.6,76,"2010-04-30T18:00",12,28,36,44,54,71,89,106,124,135,11,27,40,56,67,75,85,95,116,139,0,0,1,1,2,2,2,3,3,6,1,1,1,1,3,3,3,4,5,8,TRUE
"412680","Bangladesh","Pakistan",2010-05-01,"Beausejour Stadium, Gros Islet","St Lucia","Pakistan","bat","Pakistan",172,151,27.9,69,0,18,"2010-05-01T18:20",19,35,47,61,80,104,124,143,156,172,11,22,36,47,68,84,114,123,141,151,0,0,0,0,0,0,0,1,2,3,1,1,2,2,2,2,2,4,5,7,FALSE
"412683","Australia","Pakistan",2010-05-02,"Beausejour Stadium, Gros Islet","St Lucia","Australia","bat","Australia",191,157,28.1,69,0.1,20,"2010-05-02T18:20",13,37,55,64,86,101,123,162,179,191,14,33,49,67,80,106,117,126,148,157,0,0,1,2,2,2,2,2,4,10,1,2,3,3,4,4,5,6,8,10,TRUE
"412682","India","South Africa",2010-05-02,"Beausejour Stadium, Gros Islet","St Lucia","South Africa","field","India",186,172,28.1,69,0.1,20,"2010-05-02T18:20",9,21,36,43,67,89,104,126,161,186,10,17,32,45,57,76,94,126,144,172,1,1,2,2,2,2,2,3,3,5,0,0,1,1,1,1,1,2,3,5,TRUE
"412686","Sri Lanka","Zimbabwe",2010-05-03,"Providence Stadium","Guyana","Sri Lanka","bat","Sri Lanka",173,29,26.2,85,3.7,48,"2010-05-03T18:00",24,33,59,73,86,100,117,137,157,173,10,23,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,2,3,4,4,5,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"412685","West Indies","England",2010-05-03,"Providence Stadium","Guyana","West Indies","field","West Indies",191,60,26.2,85,3.7,48,"2010-05-03T18:00",21,41,60,75,88,97,109,131,172,191,26,46,60,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,4,4,4,4,4,5,0,2,2,NA,NA,NA,NA,NA,NA,NA,TRUE
"412681","England","Ireland",2010-05-04,"Providence Stadium","Guyana","Ireland","field",NA,120,14,25.8,88,8.9,72,"2010-05-04T18:00",12,24,32,38,49,59,75,89,104,120,4,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,3,4,4,4,4,5,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412684","New Zealand","Zimbabwe",2010-05-04,"Providence Stadium","Guyana","New Zealand","field","New Zealand",84,36,25.8,88,8.9,72,"2010-05-04T18:00",14,28,54,62,66,72,80,84,NA,NA,7,10,26,35,NA,NA,NA,NA,NA,NA,0,0,1,3,6,6,9,10,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,TRUE
"412688","Australia","Bangladesh",2010-05-05,"Kensington Oval, Bridgetown","Barbados","Australia","bat","Australia",141,114,27.3,79,0.7,26,"2010-05-05T18:14",16,27,35,45,54,63,74,89,118,141,7,16,27,43,61,70,83,100,110,NA,0,2,2,3,4,5,6,6,6,7,2,4,4,4,4,6,7,8,9,NA,TRUE
"412689","England","Pakistan",2010-05-06,"Kensington Oval, Bridgetown","Barbados","England","field","England",147,151,27.4,79,0.5,20,"2010-05-06T18:14",16,28,44,60,76,86,99,112,123,147,11,37,45,65,75,95,111,125,140,151,0,0,1,1,2,4,4,5,7,9,0,0,1,1,2,2,2,3,4,4,TRUE
"412690","New Zealand","South Africa",2010-05-06,"Kensington Oval, Bridgetown","Barbados","South Africa","bat","South Africa",170,157,27.4,79,0.5,20,"2010-05-06T18:14",19,33,48,55,66,79,100,119,144,170,10,33,39,52,67,87,100,117,135,157,0,0,1,2,2,2,3,3,3,4,1,1,1,2,3,3,4,6,7,7,FALSE
"412692","West Indies","Sri Lanka",2010-05-07,"Kensington Oval, Bridgetown","Barbados","Sri Lanka","bat","Sri Lanka",195,138,28,73,0,26,"2010-05-07T18:14",7,24,47,64,82,106,124,142,169,195,22,28,41,58,72,82,89,105,121,138,0,1,1,1,1,1,1,1,1,3,1,2,2,2,2,3,4,5,7,8,FALSE
"412691","Australia","India",2010-05-07,"Kensington Oval, Bridgetown","Barbados","India","field","Australia",184,135,28,73,0,26,"2010-05-07T18:14",12,35,53,71,95,113,142,161,173,184,10,17,24,37,47,65,90,117,135,NA,0,0,0,0,0,1,2,2,4,5,0,3,4,5,6,7,7,8,10,NA,TRUE
"412694","England","South Africa",2010-05-08,"Kensington Oval, Bridgetown","Barbados","England","bat","England",168,129,27.9,74,0,18,"2010-05-08T18:14",17,37,65,73,82,100,118,137,148,168,7,19,34,45,55,73,92,111,126,NA,1,1,1,1,1,2,3,4,5,7,0,0,1,3,5,5,6,6,8,NA,TRUE
"412693","New Zealand","Pakistan",2010-05-08,"Kensington Oval, Bridgetown","Barbados","Pakistan","field","New Zealand",133,132,27.9,74,0,18,"2010-05-08T18:14",20,34,41,49,61,74,88,103,114,133,15,27,35,49,59,66,78,101,112,132,0,1,1,2,4,4,4,5,6,7,1,3,3,4,5,5,5,5,6,7,TRUE
