"match_id","balls_per_over","team1","team2","gender","season","date","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","tv_umpire","match_referee","winner","winner_runs","winner_wickets","outcome","bowl_out","reserve_umpire","event","match_number","method","eliminator","toss_uncontested"
"1447493","6","Kuwait","Singapore","male","2024","2024/09/06","YSD-UKM Cricket Oval, Bangi","Bangi","Singapore","field",NA,"Morshed Ali Khan","Tabarak Dar",NA,"V Narayan Kutty","Singapore",NA,"5",NA,NA,"V Kalidas","ICC Men's T20 World Cup Asia Qualifier A","17",NA,NA,NA
"1440465","6","Scotland","Australia","male","2024","2024/09/07","Grange Cricket Club Ground, Raeburn Place, Edinburgh","Edinburgh","Australia","field","C Green","DH Mclean","Ryan Milne",NA,"RB Richardson","Australia",NA,"6",NA,NA,"I McDonald","Australia tour of Scotland","3",NA,NA,NA
"1447494","6","Malaysia","Hong Kong","male","2024","2024/09/07","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Hong Kong","field","Syed Aziz","Faisal Afridi","Shiju Sam",NA,"V Narayan Kutty","Malaysia","3",NA,NA,NA,"BB Pradhan","ICC Men's T20 World Cup Asia Qualifier A","18",NA,NA,NA
"1447495","6","Myanmar","Singapore","male","2024","2024/09/09","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Singapore","field",NA,"Tabarak Dar","V Kalidas",NA,"V Narayan Kutty","Singapore",NA,"8",NA,NA,"Faisal Afridi","ICC Men's T20 World Cup Asia Qualifier A","19",NA,NA,NA
"1447496","6","Mongolia","Malaysia","male","2024","2024/09/09","YSD-UKM Cricket Oval, Bangi","Bangi","Malaysia","field","Virandeep Singh","BB Pradhan","Shiju Sam",NA,"V Narayan Kutty","Malaysia",NA,"10",NA,NA,NA,"ICC Men's T20 World Cup Asia Qualifier A","20",NA,NA,NA
"1447497","6","Hong Kong","Kuwait","male","2024","2024/09/09","YSD-UKM Cricket Oval, Bangi","Bangi","Kuwait","field",NA,"Morshed Ali Khan","Shiju Sam",NA,NA,NA,NA,NA,"no result",NA,"BB Pradhan","ICC Men's T20 World Cup Asia Qualifier A","21",NA,NA,NA
"1385697","6","Australia","England","male","2024","2024/09/11","The Rose Bowl, Southampton","Southampton","England","field","TM Head","AG Wharf","RJ Warren","MJ Saggers","AJ Pycroft","Australia","28",NA,NA,NA,"M Burns","Australia tour of England","1",NA,NA,NA
"1385698","6","Australia","England","male","2024","2024/09/13","Sophia Gardens, Cardiff","Cardiff","England","field","LS Livingstone","AG Wharf","M Burns","RJ Warren","AJ Pycroft","England",NA,"3",NA,NA,"MJ Saggers","Australia tour of England","2",NA,NA,NA
"1431086","6","Ireland","South Africa","male","2024/25","2024/09/27","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","South Africa","field","RD Rickelton","Aidan Seaver","R Black","M Hawthorne","RS Mahanama","South Africa",NA,"8",NA,NA,"Jonathan Kennedy","Ireland vs South Africa","1",NA,NA,NA
"1446772","6","Kuwait","Malaysia","male","2024","2024/08/22","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","Malaysia","field","Syed Aziz","Mudassar Rasool","N Sivan",NA,"R Madhavan","Malaysia",NA,"5",NA,NA,"John Prakash","Malaysia Tri-Nation T20I Series","2",NA,NA,NA
"1450751","6","Malawi","Lesotho","male","2024","2024/09/21","Gymkhana Club Ground, Dar-es-Salaam","Dar-es-Salaam","Lesotho","field","Sami Sohail","A Kassam","K Klaaste",NA,"S Wadvalla","Malawi","93",NA,NA,NA,"A Premji","ICC Men's T20 World Cup Sub Regional Africa Qualifier","1",NA,NA,NA
"1450752","6","Cameroon","Ghana","male","2024","2024/09/21","Gymkhana Club Ground, Dar-es-Salaam","Dar-es-Salaam","Cameroon","bat","R Baaleri","Aasif Iqbal","D Odhiambo",NA,"S Wadvalla","Ghana",NA,"8",NA,NA,"A Kassam","ICC Men's T20 World Cup Sub Regional Africa Qualifier","2",NA,NA,NA
"1450753","6","Mali","Tanzania","male","2024","2024/09/21","University of Dar-es-Salaam Ground","Dar-es-Salaam","Tanzania","field","S Thakor","LB Gcuma","Patric Makumbi",NA,"S Wadvalla","Tanzania",NA,"10",NA,NA,"Habib Enesi","ICC Men's T20 World Cup Sub Regional Africa Qualifier","3",NA,NA,NA
"1450754","6","Mali","Cameroon","male","2024","2024/09/22","Gymkhana Club Ground, Dar-es-Salaam","Dar-es-Salaam","Mali","bat","I Tchakou","A Kassam","A Premji",NA,"S Wadvalla","Cameroon",NA,"6",NA,NA,"K Klaaste","ICC Men's T20 World Cup Sub Regional Africa Qualifier","4",NA,NA,NA
"1450755","6","Malawi","Ghana","male","2024","2024/09/22","University of Dar-es-Salaam Ground","Dar-es-Salaam","Ghana","field","MA Baig","D Odhiambo","LB Gcuma",NA,"S Wadvalla","Malawi","25",NA,NA,NA,"Patric Makumbi","ICC Men's T20 World Cup Sub Regional Africa Qualifier","5",NA,NA,NA
"1450757","6","Ghana","Lesotho","male","2024","2024/09/24","University of Dar-es-Salaam Ground","Dar-es-Salaam","Ghana","bat","R Baaleri","Aasif Iqbal","A Premji",NA,NA,"Ghana","50",NA,NA,NA,"LB Gcuma","ICC Men's T20 World Cup Sub Regional Africa Qualifier","7",NA,NA,NA
"1450758","6","Cameroon","Tanzania","male","2024","2024/09/24","Gymkhana Club Ground, Dar-es-Salaam","Dar-es-Salaam","Cameroon","bat","LS Barkania","K Klaaste","Patric Makumbi",NA,"S Wadvalla","Tanzania",NA,"9",NA,NA,"D Odhiambo","ICC Men's T20 World Cup Sub Regional Africa Qualifier","8",NA,NA,NA
"1450759","6","Mali","Malawi","male","2024","2024/09/24","University of Dar-es-Salaam Ground","Dar-es-Salaam","Mali","bat","SZ Vayani","A Kassam","Habib Enesi",NA,"S Wadvalla","Malawi",NA,"9",NA,NA,"A Premji","ICC Men's T20 World Cup Sub Regional Africa Qualifier","9",NA,NA,NA
"1450760","6","Ghana","Tanzania","male","2024","2024/09/25","University of Dar-es-Salaam Ground","Dar-es-Salaam","Ghana","bat","Akhil Anil","K Klaaste","LB Gcuma",NA,"S Wadvalla","Tanzania",NA,"7",NA,NA,"Aasif Iqbal","ICC Men's T20 World Cup Sub Regional Africa Qualifier","10",NA,NA,NA
"1450761","6","Lesotho","Mali","male","2024","2024/09/25","Gymkhana Club Ground, Dar-es-Salaam","Dar-es-Salaam","Mali","field","Waseem Yaqoob","A Kassam","Habib Enesi",NA,"S Wadvalla","Lesotho","112",NA,NA,NA,"A Premji","ICC Men's T20 World Cup Sub Regional Africa Qualifier","11",NA,NA,NA
"1450762","6","Cameroon","Malawi","male","2024","2024/09/25","University of Dar-es-Salaam Ground","Dar-es-Salaam","Malawi","field","MA Baig","D Odhiambo","Patric Makumbi",NA,"S Wadvalla","Malawi",NA,"9",NA,NA,"Aasif Iqbal","ICC Men's T20 World Cup Sub Regional Africa Qualifier","12",NA,NA,NA
"1450763","6","Mali","Ghana","male","2024","2024/09/26","Gymkhana Club Ground, Dar-es-Salaam","Dar-es-Salaam","Mali","bat","L Nyarko","A Premji","Patric Makumbi",NA,"S Wadvalla","Ghana",NA,"10",NA,NA,"Habib Enesi","ICC Men's T20 World Cup Sub Regional Africa Qualifier","13",NA,NA,NA
"1450764","6","Lesotho","Cameroon","male","2024","2024/09/26","University of Dar-es-Salaam Ground","Dar-es-Salaam","Cameroon","field","BN Toube","Aasif Iqbal","K Klaaste",NA,"S Wadvalla","Cameroon",NA,"9",NA,NA,"A Kassam","ICC Men's T20 World Cup Sub Regional Africa Qualifier","14",NA,NA,NA
"1450765","6","Tanzania","Malawi","male","2024","2024/09/26","Gymkhana Club Ground, Dar-es-Salaam","Dar-es-Salaam","Tanzania","bat","K Juma","D Odhiambo","LB Gcuma",NA,"S Wadvalla","Tanzania","19",NA,NA,NA,"Habib Enesi","ICC Men's T20 World Cup Sub Regional Africa Qualifier","15",NA,NA,NA
"1450766","6","Japan","Indonesia","male","2024","2024/09/25","Yeonhui Cricket Ground, Incheon","Incheon","Japan","bat","C Hinze","Sarika Prasad","Shahid Gill",NA,NA,"Japan","4",NA,NA,NA,NA,"Japan tour of South Korea",NA,NA,NA,NA
"1450767","6","Japan","Philippines","male","2024","2024/09/26","Yeonhui Cricket Ground, Incheon","Incheon","Japan","bat","K Kadowaki-Fleming","Sarika Prasad","Shahid Gill",NA,NA,"Japan","47",NA,NA,NA,NA,"Japan tour of South Korea",NA,NA,NA,NA
"1431087","6","Ireland","South Africa","male","2024/25","2024/09/29","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","South Africa","field","GR Adair","Jonathan Kennedy","M Hawthorne","R Black","RS Madugalle","Ireland","10",NA,NA,NA,"Aidan Seaver","Ireland vs South Africa","2",NA,NA,NA
"1439893","6","Bangladesh","India","male","2024/25","2024/10/06","Shrimant Madhavrao Scindia Cricket Stadium, Gwalior","Gwalior","India","field","Arshdeep Singh","J Madanagopal","KN Ananthapadmanabhan","VK Sharma","JJ Crowe","India",NA,"7",NA,NA,"R Pandit","Bangladesh tour of India","1",NA,NA,NA
"1439894","6","India","Bangladesh","male","2024/25","2024/10/09","Arun Jaitley Stadium, Delhi","Delhi","Bangladesh","field","Nithish Kumar Reddy","J Madanagopal","VK Sharma","R Pandit","JJ Crowe","India","86",NA,NA,NA,"KN Ananthapadmanabhan","Bangladesh tour of India","2",NA,NA,NA
"1439895","6","India","Bangladesh","male","2024/25","2024/10/12","Rajiv Gandhi International Stadium, Uppal, Hyderabad","Hyderabad","India","bat","SV Samson","KN Ananthapadmanabhan","R Pandit","J Madanagopal","JJ Crowe","India","133",NA,NA,NA,"VK Sharma","Bangladesh tour of India","3",NA,NA,NA
"1450768","6","Philippines","Japan","male","2024","2024/09/28","Yeonhui Cricket Ground, Incheon","Incheon","Philippines","bat","J Tuffin","Suresh Subramanian","Tanvir Ahmed","Sarika Prasad","TL Anderson","Japan",NA,"2",NA,NA,"AK Rana","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B","1",NA,NA,NA
"1450769","6","South Korea","Indonesia","male","2024","2024/09/28","Yeonhui Cricket Ground, Incheon","Incheon","South Korea","bat","AN Hyobeom","AK Rana","Sarika Prasad","Suresh Subramanian","TL Anderson","Indonesia",NA,"2",NA,NA,"Tanvir Ahmed","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B","2",NA,NA,NA
"1450770","6","Philippines","Indonesia","male","2024","2024/09/29","Yeonhui Cricket Ground, Incheon","Incheon","Indonesia","field","AS Samra","Sarika Prasad","Tanvir Ahmed","AK Rana","TL Anderson","Philippines","42",NA,NA,NA,"Suresh Subramanian","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B","3",NA,NA,NA
"1450771","6","South Korea","Japan","male","2024","2024/09/29","Yeonhui Cricket Ground, Incheon","Incheon","South Korea","bat","S Ravichandran","AK Rana","Suresh Subramanian","Tanvir Ahmed","TL Anderson","Japan",NA,"7",NA,NA,"Sarika Prasad","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B","4",NA,NA,NA
"1450772","6","Japan","Indonesia","male","2024","2024/10/01","Yeonhui Cricket Ground, Incheon","Incheon","Indonesia","field","K Kadowaki-Fleming","AK Rana","Tanvir Ahmed","Sarika Prasad","TL Anderson","Japan","53",NA,NA,NA,"Suresh Subramanian","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B","5",NA,NA,NA
"1450773","6","Philippines","South Korea","male","2024","2024/10/01","Yeonhui Cricket Ground, Incheon","Incheon","South Korea","field","AS Samra","Sarika Prasad","Suresh Subramanian","AK Rana","TL Anderson","Philippines","37",NA,NA,NA,"Tanvir Ahmed","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B","6",NA,NA,NA
"1450774","6","Japan","Philippines","male","2024","2024/10/02","Yeonhui Cricket Ground, Incheon","Incheon","Japan","bat","L Yamamoto-Lake","AK Rana","Suresh Subramanian","Tanvir Ahmed","TL Anderson","Japan","27",NA,NA,NA,"Sarika Prasad","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B","7",NA,NA,NA
"1450775","6","Indonesia","South Korea","male","2024","2024/10/02","Yeonhui Cricket Ground, Incheon","Incheon","Indonesia","bat","Anjar Tadarus","Sarika Prasad","Tanvir Ahmed","Suresh Subramanian","TL Anderson","Indonesia","27",NA,NA,NA,"AK Rana","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B","8",NA,NA,NA
"1450776","6","Indonesia","Philippines","male","2024","2024/10/04","Yeonhui Cricket Ground, Incheon","Incheon","Indonesia","bat","Gaurav Tiwari","AK Rana","Tanvir Ahmed","Suresh Subramanian","TL Anderson","Indonesia","3",NA,NA,NA,"Sarika Prasad","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B","9",NA,NA,NA
"1450777","6","Japan","South Korea","male","2024","2024/10/04","Yeonhui Cricket Ground, Incheon","Incheon","Japan","bat","K Kadowaki-Fleming","Sarika Prasad","Suresh Subramanian","AK Rana","TL Anderson","Japan","108",NA,NA,NA,"Tanvir Ahmed","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B","10",NA,NA,NA
"1450778","6","Philippines","South Korea","male","2024","2024/10/05","Yeonhui Cricket Ground, Incheon","Incheon","Philippines","bat","KDA Lukies","Suresh Subramanian","Tanvir Ahmed","Sarika Prasad","TL Anderson","Philippines","101",NA,NA,NA,"AK Rana","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B","11",NA,NA,NA
"1450779","6","Japan","Indonesia","male","2024","2024/10/05","Yeonhui Cricket Ground, Incheon","Incheon","Japan","bat","K Kadowaki-Fleming","AK Rana","Sarika Prasad","Tanvir Ahmed","TL Anderson","Japan","144",NA,NA,NA,"Suresh Subramanian","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B","12",NA,NA,NA
"1450817","6","United Arab Emirates","Namibia","male","2024","2024/09/29","Wanderers Cricket Ground, Windhoek","Windhoek","Namibia","field","Waseem Muhammad","A Louw","Claus Schumacher",NA,"GH Pienaar","United Arab Emirates","40",NA,NA,NA,"E Lassen","Namibia T20 Tri-Series","1",NA,NA,NA
"1450818","6","United States of America","United Arab Emirates","male","2024","2024/09/30","Wanderers Cricket Ground, Windhoek","Windhoek","United States of America","bat","SR Mukkamalla","Claus Schumacher","E Lassen",NA,"GH Pienaar","United States of America","15",NA,NA,NA,"A Louw","Namibia T20 Tri-Series","2",NA,NA,NA
"1450819","6","United States of America","Namibia","male","2024","2024/10/01","Wanderers Cricket Ground, Windhoek","Windhoek","United States of America","bat","AGS Gous","A Louw","E Lassen",NA,"GH Pienaar","United States of America","13",NA,NA,NA,"Claus Schumacher","Namibia T20 Tri-Series","3",NA,NA,NA
"1450820","6","Namibia","United Arab Emirates","male","2024","2024/10/02","Wanderers Cricket Ground, Windhoek","Windhoek","Namibia","bat","Asif Khan","A Louw","E Lassen",NA,"GH Pienaar","United Arab Emirates",NA,"6",NA,NA,NA,"Namibia T20 Tri-Series","4",NA,NA,NA
"1450821","6","United Arab Emirates","United States of America","male","2024","2024/10/04","Wanderers Cricket Ground, Windhoek","Windhoek","United Arab Emirates","bat","Basil Hameed","Claus Schumacher","E Lassen",NA,"GH Pienaar","United Arab Emirates","6",NA,NA,NA,"A Louw","Namibia T20 Tri-Series","5",NA,NA,NA
"1450822","6","Namibia","United States of America","male","2024","2024/10/05","Wanderers Cricket Ground, Windhoek","Windhoek","Namibia","bat","Milind Kumar","A Louw","E Lassen",NA,"GH Pienaar","United States of America",NA,"6",NA,NA,"Claus Schumacher","Namibia T20 Tri-Series","6",NA,NA,NA
"1450823","6","Canada","Nepal","male","2024","2024/09/28","Maple Leaf North-West Ground, King City","King City","Nepal","field","Saad Bin Zafar","AR Maddela","R Shah",NA,"Neeyamur Rashid","Canada","14",NA,NA,NA,"Bijal Patel","Canada T20 Tri-Series","1",NA,NA,NA
"1450824","6","Nepal","Oman","male","2024","2024/09/29","Maple Leaf North-West Ground, King City","King City","Oman","field","Gulsan Jha","AR Maddela","R Shah",NA,"Neeyamur Rashid","Nepal","37",NA,NA,NA,"Bijal Patel","Canada T20 Tri-Series","2",NA,NA,NA
"1450826","6","Nepal","Canada","male","2024","2024/10/01","Maple Leaf North-West Ground, King City","King City","Canada","field","Saad Bin Zafar","AR Maddela","R Shah",NA,"Neeyamur Rashid","Canada",NA,"4",NA,NA,"V Sudhakar","Canada T20 Tri-Series","4",NA,NA,NA
"1450827","6","Nepal","Oman","male","2024","2024/10/02","Maple Leaf North-West Ground, King City","King City","Oman","field",NA,"AR Maddela","R Shah",NA,"Neeyamur Rashid","Nepal","56",NA,NA,NA,"V Sudhakar","Canada T20 Tri-Series","5",NA,NA,NA
"1450828","6","Oman","Canada","male","2024","2024/10/03","Maple Leaf North-West Ground, King City","King City","Canada","field",NA,"AR Maddela","R Shah",NA,"Neeyamur Rashid","Canada",NA,"5",NA,NA,"V Sudhakar","Canada T20 Tri-Series","6",NA,NA,NA
"1451814","6","Sri Lanka","West Indies","male","2024/25","2024/10/13","Rangiri Dambulla International Stadium","Dambulla","West Indies","field","BA King","RR Wimalasiri","RSA Palliyaguruge","LE Hannibal","RS Madugalle","West Indies",NA,"5",NA,NA,"RMPJ Rambukwella","West Indies tour of Sri Lanka","1",NA,NA,NA
"1451815","6","Sri Lanka","West Indies","male","2024/25","2024/10/15","Rangiri Dambulla International Stadium","Dambulla","Sri Lanka","bat","P Nissanka","LE Hannibal","RR Wimalasiri","RMPJ Rambukwella","RS Madugalle","Sri Lanka","73",NA,NA,NA,"RSA Palliyaguruge","West Indies tour of Sri Lanka","2",NA,NA,NA
"1451816","6","West Indies","Sri Lanka","male","2024/25","2024/10/17","Rangiri Dambulla International Stadium","Dambulla","West Indies","bat","BKG Mendis","RMPJ Rambukwella","RSA Palliyaguruge","RR Wimalasiri","RS Madugalle","Sri Lanka",NA,"9",NA,NA,"LE Hannibal","West Indies tour of Sri Lanka","3",NA,NA,NA
"1452624","6","Serbia","Gibraltar","male","2024","2024/09/30","Europa Sports Complex","Gibraltar","Serbia","bat","L Bruce","R Cunningham","S Maynard",NA,"SG Chandiramani","Gibraltar",NA,"7",NA,NA,NA,"Serbia tour of Gibraltar","1",NA,NA,NA
"1452625","6","Serbia","Gibraltar","male","2024","2024/09/30","Europa Sports Complex","Gibraltar","Gibraltar","field","N Advani","JJ Perez","S Maynard",NA,"SG Chandiramani","Gibraltar",NA,"8",NA,NA,NA,"Serbia tour of Gibraltar","2",NA,NA,NA
"1453518","6","Nepal","United States of America","male","2024/25","2024/10/17","Grand Prairie Stadium, Dallas","Dallas","United States of America","field","DS Airee","A Gajjar","Vijaya Mallela",NA,"DA Cosker","Nepal","17",NA,NA,NA,"SN Bandekar","Nepal tour of United States of America","1",NA,NA,NA
"1453519","6","Nepal","United States of America","male","2024/25","2024/10/19","Grand Prairie Stadium, Dallas","Dallas","Nepal","bat","K Bhurtel","A Gajjar","SN Bandekar",NA,"DA Cosker",NA,NA,NA,"tie",NA,"Vijaya Mallela","Nepal tour of United States of America","2",NA,"Nepal",NA
"1453520","6","United States of America","Nepal","male","2024/25","2024/10/20","Grand Prairie Stadium, Dallas","Dallas","United States of America","bat","Aasif Sheikh","SN Bandekar","Vijaya Mallela",NA,"DA Cosker","Nepal",NA,"8",NA,NA,"A Gajjar","Nepal tour of United States of America","3",NA,NA,NA
"1453903","6","Brazil","Mexico","male","2024/25","2024/10/12","Sao Fernando Polo and Cricket Club","Seropedica","Mexico","field","Kawsar Khan","Alex Knight","Amol Bhatt",NA,NA,"Brazil","7",NA,NA,NA,NA,"South American Men's Championships","9",NA,NA,NA
"1453909","6","Mexico","Argentina","male","2024/25","2024/10/13","Sao Fernando Polo and Cricket Club","Seropedica","Argentina","field","P Baron","Alex Knight","Amol Bhatt",NA,NA,"Argentina",NA,"8",NA,NA,NA,"South American Men's Championships",NA,NA,NA,NA
"1453911","6","Thailand","Bhutan","male","2024/25","2024/10/19","Gelephu International Cricket Ground","Gelephu","Bhutan","field","C Chatphaisan","AK Rai","Dorji","U Dorji","Sarika Prasad","Thailand","77",NA,NA,NA,"ON Pradhan","Bhutan Quadrangular T20I Series","1",NA,NA,NA
"1453912","6","Indonesia","Maldives","male","2024/25","2024/10/19","Gelephu International Cricket Ground","Gelephu","Indonesia","bat","Shaof Hassan","ON Pradhan","U Dorji","Dorji","Sarika Prasad","Maldives","23",NA,NA,NA,"AK Rai","Bhutan Quadrangular T20I Series","2","D/L",NA,NA
"1453913","6","Maldives","Bhutan","male","2024/25","2024/10/20","Gelephu International Cricket Ground","Gelephu","Bhutan","field","T Jamtsho","AK Rai","U Dorji","Dorji","Sarika Prasad","Bhutan",NA,"4",NA,NA,"ON Pradhan","Bhutan Quadrangular T20I Series","3",NA,NA,NA
"1453914","6","Indonesia","Thailand","male","2024/25","2024/10/20","Gelephu International Cricket Ground","Gelephu","Indonesia","bat","J Coetzee","Dorji","ON Pradhan","U Dorji","Sarika Prasad","Thailand",NA,"6",NA,NA,NA,"Bhutan Quadrangular T20I Series","4",NA,NA,NA
"1453915","6","Thailand","Maldives","male","2024/25","2024/10/22","Gelephu International Cricket Ground","Gelephu","Thailand","bat","AV Lazarus","ON Pradhan","U Dorji","Dorji","Sarika Prasad","Thailand","44",NA,NA,NA,"AK Rai","Bhutan Quadrangular T20I Series","5",NA,NA,NA
"1453916","6","Bhutan","Indonesia","male","2024/25","2024/10/22","Gelephu International Cricket Ground","Gelephu","Bhutan","bat","RM Dorji","AK Rai","Dorji","U Dorji","Sarika Prasad","Bhutan","56",NA,NA,NA,"ON Pradhan","Bhutan Quadrangular T20I Series","6",NA,NA,NA
"1453917","6","Thailand","Indonesia","male","2024/25","2024/10/23","Gelephu International Cricket Ground","Gelephu","Thailand","bat","AP Yadav","Dorji","ON Pradhan","U Dorji",NA,"Thailand","66",NA,NA,NA,"AK Rai","Bhutan Quadrangular T20I Series",NA,NA,NA,NA
"1453918","6","Bhutan","Maldives","male","2024/25","2024/10/23","Gelephu International Cricket Ground","Gelephu","Bhutan","bat","Ibrahim Rizan","AK Rai","U Dorji","Dorji","Sarika Prasad","Maldives",NA,"7",NA,NA,"ON Pradhan","Bhutan Quadrangular T20I Series",NA,NA,NA,NA
"1453919","6","Indonesia","Bhutan","male","2024/25","2024/10/24","Gelephu International Cricket Ground","Gelephu","Indonesia","bat","D Dawa","AK Rai","ON Pradhan","U Dorji","Sarika Prasad","Bhutan",NA,"1",NA,NA,NA,"Bhutan Quadrangular T20I Series",NA,NA,NA,NA
